Date,Close,High,Low,Open,Volume
2012-04-10,18.8126163482666,19.278410965330107,18.73957384854325,19.156573811998445,889725200
2012-04-11,18.745567321777344,19.064978084546283,18.659950829650246,19.04492208593305,696614800
2012-04-12,18.64287567138672,18.899123862808512,18.574921930962695,18.709631967943487,614336800
2012-04-13,18.117816925048828,18.700660607521172,18.066328413611444,18.68299790261028,859644800
2012-04-16,17.366437911987305,18.26898960970027,17.310159626176798,18.26240446512742,1050786800
2012-04-17,18.25163459777832,18.260614634563716,17.120375383004856,17.33082191357433,1025528000
2012-04-18,18.210922241210938,18.567453826056994,18.042384688300885,18.371974565296053,954531200
2012-04-19,17.585268020629883,18.102851843616914,17.497856166021858,17.967842766545832,834719200
2012-04-20,17.152400970458984,17.800204045753016,17.075766122447586,17.703212641577455,1030985200
2012-04-23,17.11408042907715,17.262860887190687,16.662655112237964,17.081452069815157,966529200
2012-04-24,16.77222442626953,16.994045863830884,16.61416492136542,16.84197358250076,1076149200
2012-04-25,18.260610580444336,18.500094695041447,18.140869322507967,18.429447065088603,905777600
2012-04-26,18.19175910949707,18.401008139505937,18.02501855990159,18.38843417288623,536068400
2012-04-27,18.05105972290039,18.146255750503475,17.97622184821523,18.113027868436088,406722400
2012-04-30,17.481693267822266,17.913363285499944,17.452356672285134,17.895401615153368,506144800
2012-05-01,17.42630386352539,17.864258226510266,17.399362172187796,17.5092248642735,610999200
2012-05-02,17.541563034057617,17.584071519075106,17.328422686017188,17.369733726404267,427389200
2012-05-03,17.417024612426758,17.703806884400006,17.371523334468932,17.676865190989894,390549600
2012-05-04,16.920995712280273,17.313448848094158,16.918600823929545,17.27513223320632,529992400
2012-05-07,17.04762077331543,17.14610854757296,16.800653134984238,16.8087362819657,460118400
2012-05-08,17.00870704650879,17.108091718811384,16.725817645560873,17.050615995269993,497252000
2012-05-09,17.038633346557617,17.182324984288602,16.78927250370122,16.874588364441927,480704000
2012-05-10,17.078760147094727,17.239214521393293,17.01649622714901,17.20029837238393,333200000
2012-05-11,16.96470832824707,17.197007793880292,16.894060692710763,16.913518768567574,399546000
2012-05-14,16.71055030822754,16.98864994024292,16.691990721745906,16.8407695724279,352626400
2012-05-15,16.55937957763672,16.860230705023692,16.51687109847244,16.807245785829192,476336000
2012-05-16,16.34714126586914,16.670743907859087,16.196266428137005,16.585726931203727,560896000
2012-05-17,15.869370460510254,16.389648151634436,15.869370460510254,16.324089258467705,717220000
2012-05-18,15.877155303955078,16.267213747228574,15.631685519674106,15.98432421336358,732292400
2012-05-21,16.802154541015625,16.80993872898361,15.987013050106523,16.000485498659863,631106000
2012-05-22,16.673133850097656,17.179341066709384,16.541717128437494,17.049719712239696,694870400
2012-05-23,17.079957962036133,17.147013254144902,16.56117673219042,16.688999533849156,584897600
2012-05-24,16.923097610473633,17.257776181320125,16.80066089874632,17.238916029222466,496230000
2012-05-25,16.832393646240234,16.93896462473597,16.718040076635628,16.90124591643039,328507200
2012-05-29,17.131147384643555,17.182936463126815,16.92279842230191,17.09013690612122,380508800
2012-05-30,17.33770179748535,17.362248610945425,16.960215803363162,17.039245543481165,529429600
2012-05-31,17.294593811035156,17.407449350336897,17.106898794947522,17.384697906387906,491674400
2012-06-01,16.793481826782227,17.14252984910676,16.779413047112754,17.038054771536277,520987600
2012-06-04,16.89226722717285,16.98836018172296,16.419588244337774,16.80874824339998,556995600
2012-06-05,16.848556518554688,16.957522374580464,16.713848002625053,16.801857779528998,388214400
2012-06-06,17.106904983520508,17.178449515632515,16.928488898088496,16.99644269437061,401455600
2012-06-07,17.114683151245117,17.282320590951134,17.078161892076494,17.281423706587905,379766800
2012-06-08,17.37213134765625,17.37991553834035,17.033262457579717,17.11109477207234,347516400
2012-06-11,17.098217010498047,17.616996593675488,17.08205071216127,17.59364722785185,591264800
2012-06-12,17.247594833374023,17.261364645075503,16.964406417499188,17.196705842747086,435380400
2012-06-13,17.127853393554688,17.31704481681689,17.074567915924074,17.19850101601184,293580000
2012-06-14,17.108991622924805,17.167965355675502,16.981168838967513,17.100310551334143,345573200
2012-06-15,17.186826705932617,17.201495001480804,17.049721707794504,17.09312867154697,335255200
2012-06-18,17.535573959350586,17.598737957892226,17.074270054944076,17.091932761058835,440412000
2012-06-19,17.584373474121094,17.661905222322677,17.45535160272732,17.46433163880552,361404400
2012-06-20,17.53437614440918,17.63944909006576,17.386494162861872,17.608315536458708,358943200
2012-06-21,17.292795181274414,17.608613522293574,17.28590947685024,17.525393541310038,326351200
2012-06-22,17.42540740966797,17.428101259370642,17.225439029365248,17.33380532871014,284471600
2012-06-25,17.086240768432617,17.356557810953703,17.07426632600799,17.281718345161774,304382400
2012-06-26,17.123958587646484,17.197599006708856,16.983261294432925,17.1030025151123,276536400
2012-06-27,17.197898864746094,17.26495414366957,17.12066610911311,17.21286611843042,202997200
2012-06-28,17.034753799438477,17.182934753933214,16.931776773092658,17.113185612384815,282836400
2012-06-29,17.482288360595703,17.482288360595703,17.190417286623042,17.30267490008202,421500800
2012-07-02,17.737337112426758,17.765775216747166,17.470313416794458,17.504140820061576,400092000
2012-07-03,17.94359016418457,17.96125286654185,17.78164102532774,17.807983200087055,241712800
2012-07-05,18.25881576538086,18.39053147284069,17.950779939161873,17.97802060454285,484383200
2012-07-06,18.137279510498047,18.2139143738748,18.008558199873672,18.17350181360699,418930400
2012-07-09,18.377050399780273,18.37734936108041,18.084282554599987,18.119905312298553,379405600
2012-07-10,18.20703125,18.556077611860484,18.120217302445184,18.499199783932273,511957600
2012-07-11,18.0938720703125,18.19056292266311,17.878037879989396,18.14446210556023,469322000
2012-07-12,17.928325653076172,18.06513007442572,17.74212705143171,17.96843923987639,428041600
2012-07-13,18.11003303527832,18.176488797861293,17.96125417361228,18.049564494377247,311427200
2012-07-16,18.168119430541992,18.309114191145607,18.11154055062361,18.11453496266337,301260400
2012-07-17,18.16901397705078,18.305519488103478,18.055557280212067,18.28426444301956,293624800
2012-07-18,18.148651123046875,18.210916632928413,18.067824425661172,18.158529639635006,252700000
2012-07-19,18.389923095703125,18.42075607732657,18.140859558726294,18.2989189573151,436861600
2012-07-20,18.089982986450195,18.393528031215705,18.072021315501896,18.351318504168358,397471200
2012-07-23,18.075908660888672,18.137875213074693,17.593349731274937,17.79361712272711,487975600
2012-07-24,17.988800048828125,18.251034031464865,17.916654408571045,18.182181763666172,565132400
2012-07-25,17.211977005004883,17.3865001858261,17.063198087684125,17.19671078304836,877312800
2012-07-26,17.209272384643555,17.374514865299144,17.073964406138675,17.355355760739535,406632800
2012-07-27,17.517011642456055,17.537069234456894,17.110788649735053,17.213167740803907,403936400
2012-07-30,17.812469482421875,17.9444840801739,17.596633808555545,17.689434914891745,379142400
2012-07-31,18.283357620239258,18.31149835983435,18.042677717822304,18.057943933161102,462327600
2012-08-01,18.16512107849121,18.452202476750692,18.051066458633496,18.43753417749508,384501600
2012-08-02,18.19445037841797,18.281262694316272,17.96873771759274,18.046271038970254,332158400
2012-08-03,18.43124008178711,18.499492808006877,18.30730699510678,18.369273538446944,344920800
2012-08-06,18.63630485534668,18.705755054310796,18.418075738636666,18.47884326384617,302103200
2012-08-07,18.587209701538086,18.709644823966208,18.501294244069882,18.642888481538925,290446800
2012-08-08,18.55577278137207,18.676113546121634,18.47315071605971,18.54170240991669,244706000
2012-08-09,18.661603927612305,18.69166857957959,18.573516504334265,18.57501933553541,221642400
2012-08-10,18.69076156616211,18.692564642034956,18.600570843984602,18.600871089031997,194938800
2012-08-13,18.940290451049805,18.940290451049805,18.73735853827594,18.741568390838964,278832400
2012-08-14,18.9910945892334,19.199138661260367,18.94660053309594,18.99650702656161,340169200
2012-08-15,18.965248107910156,19.06055103972354,18.87265219874006,18.979378894555197,257342400
2012-08-16,19.130897521972656,19.14352386931646,18.955323216944745,18.976669515003728,254534000
2012-08-17,19.484752655029297,19.487157826818933,19.205158659632826,19.240934385812203,442761200
2012-08-20,19.997039794921875,19.997039794921875,19.53856403109746,19.541871543174082,613384800
2012-08-21,19.723756790161133,20.289561303022392,19.55149000640897,20.167501266538714,812719600
2012-08-22,20.10887908935547,20.11278709188427,19.48475149732541,19.6744549955929,565322800
2012-08-23,19.92127799987793,20.139841924693936,19.876782330037074,20.025899742110813,420128800
2012-08-24,19.939010620117188,20.127211222995285,19.70842088848035,19.827473633010175,437340400
2012-08-27,20.313613891601562,20.469644972822834,20.24927635861517,20.443188087081282,427008400
2012-08-28,20.287155151367188,20.32623838075487,20.16299019457491,20.29256598379823,267416800
2012-08-29,20.24717140197754,20.37343969074229,20.22101636689523,20.300685663444284,202806800
2012-08-30,19.958555221557617,20.189446838327132,19.92789009177297,20.16208922031569,302699600
2012-08-31,19.999744415283203,20.100758399023775,19.759532346309257,20.060172337400065,338321200
2012-09-04,20.292268753051758,20.297379341237605,19.977499550575203,20.015380199984165,367892000
2012-09-05,20.14976692199707,20.333757735427064,20.13082579396215,20.310308114765032,336375200
2012-09-06,20.331350326538086,20.392080100883877,20.16690114935379,20.238152344260282,391196400
2012-09-07,20.45672035217285,20.518050623987186,20.31632126613346,20.38486544734781,329666400
2012-09-10,19.924585342407227,20.542398071334805,19.905343971828888,20.457017700570095,487998000
2012-09-11,19.85994529724121,20.145852378953805,19.736982934429523,19.99583425024141,503983200
2012-09-12,20.13653564453125,20.13984315672695,19.72195504668473,20.048148000660728,712233200
2012-09-13,20.533079147338867,20.6088404380732,20.286253659624332,20.364420121670495,598360000
2012-09-14,20.782611846923828,20.953976303726193,20.68069390797092,20.742928122438425,600474000
